monitoringstation,eventid,cruise,program,project,agency,source,station,sampledate,sampletime,totaldepth,upperpycnocline,lowerpycnocline,depth,layer,sampletype,samplereplicatetype,parameter,qualifier,measurevalue,unit,method,lab,problem,precisionpc,biaspc,details,latitude,longitude
cb6.1,412892,bay661,twqm,main,vadeq,odu,cb6.1,2015-11-16t00:00:00,12:41:00,13,6,6,12,b,d,s1,chla,,1.9224,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,412892,bay661,twqm,main,vadeq,odu,cb6.1,2015-11-16t00:00:00,12:41:00,13,6,6,1,s,d,s1,chla,,3.3108,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,412892,bay661,twqm,main,vadeq,odu,cb6.1,2015-11-16t00:00:00,12:41:00,13,6,6,7,bp,d,s1,chla,,6.0876,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,412893,bay662,twqm,main,vadeq,odu,cb6.1,2015-12-15t00:00:00,14:33:00,13,7,7,6,ap,d,s1,chla,,4.6992,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,412893,bay662,twqm,main,vadeq,odu,cb6.1,2015-12-15t00:00:00,14:33:00,13,7,7,12,b,d,s1,chla,,2.0292,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,412893,bay662,twqm,main,vadeq,odu,cb6.1,2015-12-15t00:00:00,14:33:00,13,7,7,8,bp,d,s1,chla,,3.738,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,412893,bay662,twqm,main,vadeq,odu,cb6.1,2015-12-15t00:00:00,14:33:00,13,7,7,1,s,d,s1,chla,,2.2428,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,416715,bay664,twqm,main,vadeq,odu,cb6.1,2016-01-14t00:00:00,13:17:00,12,5,9,1,s,d,s1,chla,,5.2332,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,416715,bay664,twqm,main,vadeq,odu,cb6.1,2016-01-14t00:00:00,13:17:00,12,5,9,4,ap,d,s1,chla,,5.0196,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,416715,bay664,twqm,main,vadeq,odu,cb6.1,2016-01-14t00:00:00,13:17:00,12,5,9,11,b,d,s1,chla,,5.1264,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,416715,bay664,twqm,main,vadeq,odu,cb6.1,2016-01-14t00:00:00,13:17:00,12,5,9,10,bp,d,s1,chla,,4.9128,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,416716,bay666,twqm,main,vadeq,odu,cb6.1,2016-02-17t00:00:00,16:32:00,13,,,4,ap,d,s1,chla,,11.3475,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,416716,bay666,twqm,main,vadeq,odu,cb6.1,2016-02-17t00:00:00,16:32:00,13,,,1,s,d,s1,chla,,7.8765,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,416716,bay666,twqm,main,vadeq,odu,cb6.1,2016-02-17t00:00:00,16:32:00,13,,,12,b,d,s1,chla,,17.088,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,416716,bay666,twqm,main,vadeq,odu,cb6.1,2016-02-17t00:00:00,16:32:00,13,,,9,bp,d,s1,chla,,15.6195,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420751,bay668,twqm,main,vadeq,odu,cb6.1,2016-03-16t00:00:00,08:16:00,13,8,9,7,ap,d,s1,chla,,18.156,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420751,bay668,twqm,main,vadeq,odu,cb6.1,2016-03-16t00:00:00,08:16:00,13,8,9,12,b,d,s1,chla,,14.8452,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420751,bay668,twqm,main,vadeq,odu,cb6.1,2016-03-16t00:00:00,08:16:00,13,8,9,1,s,d,s1,chla,,12.1752,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420751,bay668,twqm,main,vadeq,odu,cb6.1,2016-03-16t00:00:00,08:16:00,13,8,9,10,bp,d,s1,chla,,17.3016,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420752,bay671,twqm,main,vadeq,odu,cb6.1,2016-04-27t00:00:00,12:13:00,13,5,9,4,ap,d,s1,chla,,7.6896,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420752,bay671,twqm,main,vadeq,odu,cb6.1,2016-04-27t00:00:00,12:13:00,13,5,9,12,b,d,s1,chla,,6.942,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420752,bay671,twqm,main,vadeq,odu,cb6.1,2016-04-27t00:00:00,12:13:00,13,5,9,10,bp,d,s1,chla,,3.0972,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420752,bay671,twqm,main,vadeq,odu,cb6.1,2016-04-27t00:00:00,12:13:00,13,5,9,1,s,d,s1,chla,,7.0488,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420808,bay672,twqm,main,vadeq,odu,cb6.1,2016-05-19t00:00:00,12:28:00,12,10,10,1,s,d,s1,chla,,4.4856,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420808,bay672,twqm,main,vadeq,odu,cb6.1,2016-05-19t00:00:00,12:28:00,12,10,10,9,ap,d,s1,chla,,5.0196,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420808,bay672,twqm,main,vadeq,odu,cb6.1,2016-05-19t00:00:00,12:28:00,12,10,10,11,b,d,s1,chla,,3.6312,ug/l,l01,odu,,,,sample_collected_approximately_5_minutes_before_below_pycnocline_sample_collected.,37.58847,-76.16216
cb6.1,420808,bay672,twqm,main,vadeq,odu,cb6.1,2016-05-19t00:00:00,12:28:00,12,10,10,11,bp,d,s1,chla,,3.204,ug/l,l01,odu,,,,sample_collected_approximately_5_minutes_after_bottom_sample_collected.,37.58847,-76.16216
cb6.1,420809,bay674,twqm,main,vadeq,odu,cb6.1,2016-06-07t00:00:00,11:11:00,12,4,4,3,ap,d,s1,chla,,7.3692,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420809,bay674,twqm,main,vadeq,odu,cb6.1,2016-06-07t00:00:00,11:11:00,12,4,4,1,s,d,s1,chla,,5.9808,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420809,bay674,twqm,main,vadeq,odu,cb6.1,2016-06-07t00:00:00,11:11:00,12,4,4,11,b,d,s1,chla,,2.4564,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420809,bay674,twqm,main,vadeq,odu,cb6.1,2016-06-07t00:00:00,11:11:00,12,4,4,5,bp,d,s1,chla,,5.7672,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420810,bay675,twqm,main,vadeq,odu,cb6.1,2016-06-28t00:00:00,12:22:00,12,5,5,4,ap,d,s1,chla,,7.93371,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420810,bay675,twqm,main,vadeq,odu,cb6.1,2016-06-28t00:00:00,12:22:00,12,5,5,11,b,d,s1,chla,<,1.368,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420810,bay675,twqm,main,vadeq,odu,cb6.1,2016-06-28t00:00:00,12:22:00,12,5,5,1,s,d,s1,chla,,9.00171,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420810,bay675,twqm,main,vadeq,odu,cb6.1,2016-06-28t00:00:00,12:22:00,12,5,5,6,bp,d,s1,chla,,2.67,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420888,bay676,twqm,main,vadeq,odu,cb6.1,2016-07-11t00:00:00,16:47:00,12,8,8,7,ap,d,s1,chla,,6.2745,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420888,bay676,twqm,main,vadeq,odu,cb6.1,2016-07-11t00:00:00,16:47:00,12,8,8,11,b,d,s1,chla,,1.602,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420888,bay676,twqm,main,vadeq,odu,cb6.1,2016-07-11t00:00:00,16:47:00,12,8,8,9,bp,d,s1,chla,,4.272,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420888,bay676,twqm,main,vadeq,odu,cb6.1,2016-07-11t00:00:00,16:47:00,12,8,8,1,s,d,s1,chla,,6.5415,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420890,bay678,twqm,main,vadeq,odu,cb6.1,2016-08-08t00:00:00,16:51:00,12,8,8,1,s,d,s1,chla,,8.6775,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420890,bay678,twqm,main,vadeq,odu,cb6.1,2016-08-08t00:00:00,16:51:00,12,8,8,7,ap,d,s1,chla,,7.476,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420890,bay678,twqm,main,vadeq,odu,cb6.1,2016-08-08t00:00:00,16:51:00,12,8,8,11,b,d,s1,chla,,2.403,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420890,bay678,twqm,main,vadeq,odu,cb6.1,2016-08-08t00:00:00,16:51:00,12,8,8,9,bp,d,s1,chla,,6.408,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420891,bay679,twqm,main,vadeq,odu,cb6.1,2016-08-29t00:00:00,17:31:00,12,8,8,7,ap,d,s1,chla,,4.9395,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420891,bay679,twqm,main,vadeq,odu,cb6.1,2016-08-29t00:00:00,17:31:00,12,8,8,1,s,d,s1,chla,,5.2065,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420891,bay679,twqm,main,vadeq,odu,cb6.1,2016-08-29t00:00:00,17:31:00,12,8,8,11,b,d,s1,chla,,1.4685,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420891,bay679,twqm,main,vadeq,odu,cb6.1,2016-08-29t00:00:00,17:31:00,12,8,8,9,bp,d,s1,chla,,2.403,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,422691,bay681,twqm,main,vadeq,odu,cb6.1,2016-09-27t00:00:00,12:02:00,12,7,7,6,ap,d,s1,chla,,4.806,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,422691,bay681,twqm,main,vadeq,odu,cb6.1,2016-09-27t00:00:00,12:02:00,12,7,7,11,b,d,s1,chla,,2.136,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,422691,bay681,twqm,main,vadeq,odu,cb6.1,2016-09-27t00:00:00,12:02:00,12,7,7,1,s,d,s1,chla,,5.0196,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,422691,bay681,twqm,main,vadeq,odu,cb6.1,2016-09-27t00:00:00,12:02:00,12,7,7,8,bp,d,s1,chla,,2.3496,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,422692,bay683,twqm,main,vadeq,odu,cb6.1,2016-10-19t00:00:00,07:53:00,12,5,5,4,ap,d,s1,chla,,5.1264,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,422692,bay683,twqm,main,vadeq,odu,cb6.1,2016-10-19t00:00:00,07:53:00,12,5,5,11,b,d,s1,chla,,2.9904,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,422692,bay683,twqm,main,vadeq,odu,cb6.1,2016-10-19t00:00:00,07:53:00,12,5,5,6,bp,d,s1,chla,,3.3108,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,422692,bay683,twqm,main,vadeq,odu,cb6.1,2016-10-19t00:00:00,07:53:00,12,5,5,1,s,d,s1,chla,,4.5924,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,425496,bay684,twqm,main,vadeq,odu,cb6.1,2016-11-15t00:00:00,15:38:00,12,,,1,s,d,s1,chla,,5.874,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,425497,bay686,twqm,main,vadeq,odu,cb6.1,2016-12-13t00:00:00,15:18:00,12,,,1,s,d,s1,chla,,6.1944,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,425496,bay684,twqm,main,vadeq,odu,cb6.1,2016-11-15t00:00:00,15:38:00,12,,,4,ap,d,s1,chla,,4.9395,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,425496,bay684,twqm,main,vadeq,odu,cb6.1,2016-11-15t00:00:00,15:38:00,12,,,11,b,d,s1,chla,,4.72971,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,425496,bay684,twqm,main,vadeq,odu,cb6.1,2016-11-15t00:00:00,15:38:00,12,,,8,bp,d,s1,chla,,4.57714,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,425497,bay686,twqm,main,vadeq,odu,cb6.1,2016-12-13t00:00:00,15:18:00,12,,,4,ap,d,s1,chla,,7.476,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,425497,bay686,twqm,main,vadeq,odu,cb6.1,2016-12-13t00:00:00,15:18:00,12,,,11,b,d,s1,chla,,8.544,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,425497,bay686,twqm,main,vadeq,odu,cb6.1,2016-12-13t00:00:00,15:18:00,12,,,8,bp,d,s1,chla,,8.8644,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,425497,bay686,twqm,main,vadeq,odu,cb6.1,2016-12-13t00:00:00,15:18:00,12,,,1,s,d,s1,doc,,2.578,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,425496,bay684,twqm,main,vadeq,odu,cb6.1,2016-11-15t00:00:00,15:38:00,12,,,1,s,d,s1,doc,,2.331,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,422692,bay683,twqm,main,vadeq,odu,cb6.1,2016-10-19t00:00:00,07:53:00,12,5,5,1,s,d,s1,doc,,2.723,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,422691,bay681,twqm,main,vadeq,odu,cb6.1,2016-09-27t00:00:00,12:02:00,12,7,7,1,s,d,s1,doc,,2.472,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420890,bay678,twqm,main,vadeq,odu,cb6.1,2016-08-08t00:00:00,16:51:00,12,8,8,1,s,d,s1,doc,,2.648,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420888,bay676,twqm,main,vadeq,odu,cb6.1,2016-07-11t00:00:00,16:47:00,12,8,8,1,s,d,s1,doc,,2.365,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420809,bay674,twqm,main,vadeq,odu,cb6.1,2016-06-07t00:00:00,11:11:00,12,4,4,1,s,d,s1,doc,,2.026,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420808,bay672,twqm,main,vadeq,odu,cb6.1,2016-05-19t00:00:00,12:28:00,12,10,10,1,s,d,s1,doc,,2.341,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420752,bay671,twqm,main,vadeq,odu,cb6.1,2016-04-27t00:00:00,12:13:00,13,5,9,1,s,d,s1,doc,,2.663,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,420751,bay668,twqm,main,vadeq,odu,cb6.1,2016-03-16t00:00:00,08:16:00,13,8,9,1,s,d,s1,doc,,2.155,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,416716,bay666,twqm,main,vadeq,odu,cb6.1,2016-02-17t00:00:00,16:32:00,13,,,1,s,d,s1,doc,,2.315,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,416715,bay664,twqm,main,vadeq,odu,cb6.1,2016-01-14t00:00:00,13:17:00,12,5,9,1,s,d,s1,doc,,2.397,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,412893,bay662,twqm,main,vadeq,odu,cb6.1,2015-12-15t00:00:00,14:33:00,13,7,7,1,s,d,s1,doc,,2.644,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,412892,bay661,twqm,main,vadeq,odu,cb6.1,2015-11-16t00:00:00,12:41:00,13,6,6,1,s,d,s1,doc,,2.517,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,393039,bay659,twqm,main,vadeq,odu,cb6.1,2015-10-20t00:00:00,15:57:00,12,5,6,1,s,d,s1,doc,,2.446,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,391277,bay654,twqm,main,vadeq,odu,cb6.1,2015-08-05t00:00:00,07:31:00,12,6,6,1,s,d,s1,doc,,2.535,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,391275,bay652,twqm,main,vadeq,odu,cb6.1,2015-07-06t00:00:00,17:03:00,12,7,7,1,s,d,s1,doc,,2.4,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,390867,bay650,twqm,main,vadeq,odu,cb6.1,2015-06-01t00:00:00,15:50:00,12,,,1,s,d,s1,doc,,2.358,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,390866,bay648,twqm,main,vadeq,odu,cb6.1,2015-05-06t00:00:00,16:19:00,12,3,3,1,s,d,s1,doc,,2.46,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,389728,bay646,twqm,main,vadeq,odu,cb6.1,2015-04-07t00:00:00,11:54:00,12,3,5,1,s,d,s1,doc,,2.28,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,389727,bay644,twqm,main,vadeq,odu,cb6.1,2015-03-12t00:00:00,15:06:00,12,5,8,1,s,d,s1,doc,,2.181,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,389687,bay640,twqm,main,vadeq,odu,cb6.1,2015-01-16t00:00:00,09:46:00,12,8,8,1,s,d,s1,doc,,2.341,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,384142,bay638,twqm,main,vadeq,odu,cb6.1,2014-12-15t00:00:00,15:15:00,13,10,10,1,s,d,s1,doc,,2.381,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,384092,bay635,twqm,main,vadeq,odu,cb6.1,2014-10-20t00:00:00,14:43:00,12,,,1,s,d,s1,doc,,2.165,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,384091,bay632,twqm,main,vadeq,odu,cb6.1,2014-09-16t00:00:00,11:25:00,12,7,7,1,s,d,s1,doc,,2.48,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,394126,bay630,twqm,main,vadeq,odu,cb6.1,2014-08-04t00:00:00,15:55:00,12,10,10,1,s,d,s1,doc,,3.826,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,394124,bay628,twqm,main,vadeq,odu,cb6.1,2014-07-07t00:00:00,13:39:00,11,8,8,1,s,d,s1,doc,,2.507,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,394041,bay626,twqm,main,vadeq,odu,cb6.1,2014-06-02t00:00:00,15:40:00,12,9,10,1,s,d,s1,doc,,2.561,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,394040,bay624,twqm,main,vadeq,odu,cb6.1,2014-05-12t00:00:00,16:02:00,12,7,7,1,s,d,s1,doc,,2.57,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,393984,bay622,twqm,main,vadeq,odu,cb6.1,2014-04-22t00:00:00,11:14:00,12,9,9,1,s,d,s1,doc,,2.301,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,393983,bay621,twqm,main,vadeq,odu,cb6.1,2014-03-20t00:00:00,10:45:00,13,6,6,1,s,d,s1,doc,,2.465,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,393954,bay618,twqm,main,vadeq,odu,cb6.1,2014-02-18t00:00:00,07:32:00,13,8,8,1,s,d,s1,doc,,2.498,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,393909,bay614,twqm,main,vadeq,odu,cb6.1,2013-12-11t00:00:00,16:41:00,13,10,10,1,s,d,s1,doc,,2.641,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,393908,bay612,twqm,main,vadeq,odu,cb6.1,2013-11-14t00:00:00,11:11:00,13,,,1,s,d,s1,doc,,2.061,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,393856,bay611,twqm,main,vadeq,odu,cb6.1,2013-10-21t00:00:00,15:28:00,12,6,6,1,s,d,s1,doc,,2.412,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,393855,bay609,twqm,main,vadeq,odu,cb6.1,2013-09-19t00:00:00,11:18:00,14,9,9,1,s,d,s1,doc,,2.756,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,393759,bay606,twqm,main,vadeq,odu,cb6.1,2013-08-12t00:00:00,15:45:00,14,8,9,1,s,d,s1,doc,,2.68,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,393757,bay604,twqm,main,vadeq,odu,cb6.1,2013-07-15t00:00:00,15:29:00,12,10,10,1,s,d,s1,doc,,2.919,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,30897,bay602,twqm,main,vadeq,odu,cb6.1,2013-06-05t00:00:00,15:22:00,12,9,9,1,s,d,s1,doc,,2.896,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,30740,bay600,twqm,main,vadeq,odu,cb6.1,2013-05-16t00:00:00,16:34:00,13,6,10,1,s,d,s1,doc,,3.1,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,30414,bay598,twqm,main,vadeq,odu,cb6.1,2013-04-16t00:00:00,11:51:00,13,9,9,1,s,d,s1,doc,,3.021,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,29970,bay594,twqm,main,vadeq,odu,cb6.1,2013-02-14t00:00:00,11:09:00,12,8,9,1,s,d,s1,doc,,3.133,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,46130,bay593,twqm,main,vadeq,odu,cb6.1,2013-01-28t00:00:00,13:15:00,14,6,6,1,s,d,s1,doc,,2.66,mg/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,46130,bay593,twqm,main,vadeq,odu,cb6.1,2013-01-28t00:00:00,13:15:00,14,6,6,1,s,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,46130,bay593,twqm,main,vadeq,odu,cb6.1,2013-01-28t00:00:00,13:15:00,14,6,6,5,ap,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,29970,bay594,twqm,main,vadeq,odu,cb6.1,2013-02-14t00:00:00,11:09:00,12,8,9,1,s,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,30414,bay598,twqm,main,vadeq,odu,cb6.1,2013-04-16t00:00:00,11:51:00,13,9,9,1,s,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,29970,bay594,twqm,main,vadeq,odu,cb6.1,2013-02-14t00:00:00,11:09:00,12,8,9,7,ap,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,46130,bay593,twqm,main,vadeq,odu,cb6.1,2013-01-28t00:00:00,13:15:00,14,6,6,7,bp,d,s1,pheo,,,ug/l,l01,odu,a,,,centrifuge_tube_broke.,37.58847,-76.16216
cb6.1,30740,bay600,twqm,main,vadeq,odu,cb6.1,2013-05-16t00:00:00,16:34:00,13,6,10,1,s,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,30740,bay600,twqm,main,vadeq,odu,cb6.1,2013-05-16t00:00:00,16:34:00,13,6,10,12,b,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,30740,bay600,twqm,main,vadeq,odu,cb6.1,2013-05-16t00:00:00,16:34:00,13,6,10,11,bp,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,30740,bay600,twqm,main,vadeq,odu,cb6.1,2013-05-16t00:00:00,16:34:00,13,6,10,5,ap,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,30414,bay598,twqm,main,vadeq,odu,cb6.1,2013-04-16t00:00:00,11:51:00,13,9,9,12,b,d,s1,pheo,,1.69354,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,29970,bay594,twqm,main,vadeq,odu,cb6.1,2013-02-14t00:00:00,11:09:00,12,8,9,11,b,d,s1,pheo,,1.869,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,30414,bay598,twqm,main,vadeq,odu,cb6.1,2013-04-16t00:00:00,11:51:00,13,9,9,10,bp,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,30414,bay598,twqm,main,vadeq,odu,cb6.1,2013-04-16t00:00:00,11:51:00,13,9,9,8,ap,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,29970,bay594,twqm,main,vadeq,odu,cb6.1,2013-02-14t00:00:00,11:09:00,12,8,9,10,bp,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,46130,bay593,twqm,main,vadeq,odu,cb6.1,2013-01-28t00:00:00,13:15:00,14,6,6,11,b,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,30897,bay602,twqm,main,vadeq,odu,cb6.1,2013-06-05t00:00:00,15:22:00,12,9,9,1,s,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,30897,bay602,twqm,main,vadeq,odu,cb6.1,2013-06-05t00:00:00,15:22:00,12,9,9,11,b,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,30897,bay602,twqm,main,vadeq,odu,cb6.1,2013-06-05t00:00:00,15:22:00,12,9,9,10,bp,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,30897,bay602,twqm,main,vadeq,odu,cb6.1,2013-06-05t00:00:00,15:22:00,12,9,9,8,ap,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,25520,bay603,twqm,main,vadeq,odu,cb6.1,2013-06-24t00:00:00,16:01:00,12,4,8,9,bp,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,25520,bay603,twqm,main,vadeq,odu,cb6.1,2013-06-24t00:00:00,16:01:00,12,4,8,1,s,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,25520,bay603,twqm,main,vadeq,odu,cb6.1,2013-06-24t00:00:00,16:01:00,12,4,8,3,ap,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,393757,bay604,twqm,main,vadeq,odu,cb6.1,2013-07-15t00:00:00,15:29:00,12,10,10,1,s,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,393759,bay606,twqm,main,vadeq,odu,cb6.1,2013-08-12t00:00:00,15:45:00,14,8,9,1,s,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,393855,bay609,twqm,main,vadeq,odu,cb6.1,2013-09-19t00:00:00,11:18:00,14,9,9,1,s,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,393855,bay609,twqm,main,vadeq,odu,cb6.1,2013-09-19t00:00:00,11:18:00,14,9,9,8,ap,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,393759,bay606,twqm,main,vadeq,odu,cb6.1,2013-08-12t00:00:00,15:45:00,14,8,9,10,bp,d,s1,pheo,,1.602,ug/l,l01,odu,,,,,37.58847,-76.16216
cb6.1,393759,bay606,twqm,main,vadeq,odu,cb6.1,2013-08-12t00:00:00,15:45:00,14,8,9,13,b,d,s1,pheo,<,1.58,ug/l,l01,odu,,,,,37.58847,-76.16216
